customerid,tstamp,page,cart
409266,2017-04-19 17:06:50.000000,REVIEW CART,SWITCH
409266,2017-04-19 17:04:26.000000,VIEW PRODUCT,
437570,2017-04-11 02:38:10.000000,VIEW PRODUCT,
437570,2017-04-11 02:40:59.000000,ADD TO CART,XBOX
480026,2017-02-08 19:55:17.000000,SEARCH,
480026,2017-02-08 20:11:04.000000,SEARCH,
480026,2017-02-08 20:08:11.000000,VIEW PRODUCT,
480026,2017-02-08 19:56:11.000000,VIEW PRODUCT,
480026,2017-02-08 19:54:11.000000,VIEW PRODUCT,
480026,2017-02-08 20:01:23.000000,SEARCH,
480026,2017-02-08 20:05:12.000000,SEARCH,
480026,2017-02-08 19:57:21.000000,SEARCH,
480026,2017-02-08 19:51:08.000000,VIEW PRODUCT,SWITCH
480026,2017-02-08 20:04:48.000000,VIEW PRODUCT,
480026,2017-02-08 19:59:37.000000,VIEW PRODUCT,
480026,2017-02-08 19:56:48.000000,SEARCH,
480026,2017-02-08 19:47:32.000000,VIEW PRODUCT,
480026,2017-02-08 19:58:50.000000,VIEW PRODUCT,
480026,2017-02-08 19:48:34.000000,ADD TO CART,SWITCH
480026,2017-02-08 20:02:55.000000,VIEW PRODUCT,
480026,2017-02-08 19:52:38.000000,REVIEW CART,SWITCH
480026,2017-02-08 20:09:17.000000,VIEW PRODUCT,
480026,2017-02-08 20:10:17.000000,SEARCH,
454740,2017-01-02 18:05:30.000000,VIEW PRODUCT,
454740,2017-01-02 17:51:58.000000,SEARCH,
454740,2017-01-02 18:03:46.000000,SEARCH,
454740,2017-01-02 18:00:22.000000,VIEW PRODUCT,
454740,2017-01-02 17:32:04.000000,VIEW PRODUCT,
454740,2017-01-02 17:49:03.000000,SEARCH,
454740,2017-01-02 17:37:20.000000,VIEW PRODUCT,SWITCH
454740,2017-01-02 18:07:26.000000,VIEW PRODUCT,
454740,2017-01-02 17:38:08.000000,SEARCH,
454740,2017-01-02 17:46:34.000000,SEARCH,
454740,2017-01-02 17:41:44.000000,VIEW PRODUCT,
454740,2017-01-02 18:08:46.000000,SEARCH,
454740,2017-01-02 17:34:27.000000,ADD TO CART,SWITCH
454740,2017-01-02 18:01:09.000000,VIEW PRODUCT,
454740,2017-01-02 17:45:34.000000,VIEW PRODUCT,
454740,2017-01-02 17:54:37.000000,VIEW PRODUCT,
454740,2017-01-02 17:57:32.000000,SEARCH,
454740,2017-01-02 17:39:27.000000,VIEW PRODUCT,
454740,2017-01-02 18:06:57.000000,VIEW PRODUCT,
454740,2017-01-02 17:43:08.000000,SEARCH,
454740,2017-01-02 17:44:04.000000,VIEW PRODUCT,
370297,2017-04-07 18:13:03.000000,SEARCH,
370297,2017-04-07 18:07:08.000000,SEARCH,
370297,2017-04-07 17:59:00.000000,SEARCH,
370297,2017-04-07 18:00:15.000000,SEARCH,
370297,2017-04-07 18:09:34.000000,SEARCH,
370297,2017-04-07 17:56:03.000000,SEARCH,SWITCH
370297,2017-04-07 18:10:24.000000,SEARCH,
370297,2017-04-07 18:04:38.000000,SEARCH,
370297,2017-04-07 18:02:47.000000,SEARCH,
370297,2017-04-07 17:53:36.000000,ADD TO CART,SWITCH
370297,2017-04-07 17:52:47.000000,VIEW PRODUCT,
404168,2017-04-26 01:26:27.000000,VIEW PRODUCT,
404168,2017-04-26 01:27:00.000000,VIEW PRODUCT,
404168,2017-04-26 02:02:35.000000,SEARCH,
404168,2017-04-26 01:46:32.000000,VIEW PRODUCT,
404168,2017-04-09 16:44:40.000000,VIEW PRODUCT,
404168,2017-04-26 01:52:53.000000,SEARCH,
404168,2017-04-26 01:33:30.000000,VIEW PRODUCT,
404168,2017-04-26 01:46:02.000000,SEARCH,
404168,2017-04-26 01:57:27.000000,VIEW PRODUCT,
404168,2017-04-26 01:51:29.000000,VIEW PRODUCT,
404168,2017-04-26 01:43:33.000000,VIEW PRODUCT,
404168,2017-04-26 01:22:55.000000,VIEW PRODUCT,
404168,2017-04-26 02:00:15.000000,SEARCH,
404168,2017-04-26 01:40:57.000000,VIEW PRODUCT,
404168,2017-04-26 01:53:30.000000,SEARCH,
404168,2017-04-26 02:04:51.000000,SEARCH,
404168,2017-04-26 01:21:54.000000,VIEW PRODUCT,SWITCH
404168,2017-04-26 01:34:54.000000,VIEW PRODUCT,
404168,2017-04-26 01:32:34.000000,SEARCH,
404168,2017-04-09 16:45:34.000000,ADD TO CART,SWITCH
404168,2017-04-26 01:42:17.000000,SEARCH,
404168,2017-04-26 01:54:44.000000,SEARCH,
404168,2017-04-26 01:49:13.000000,VIEW PRODUCT,
404168,2017-04-26 01:27:39.000000,VIEW PRODUCT,
404168,2017-04-26 01:30:25.000000,VIEW PRODUCT,
404168,2017-04-26 01:25:29.000000,VIEW PRODUCT,
404168,2017-04-26 01:37:02.000000,SEARCH,
404168,2017-04-26 01:39:51.000000,VIEW PRODUCT,
609943,2017-02-24 17:10:11.000000,SEARCH,
609943,2017-02-24 17:18:52.000000,VIEW PRODUCT,
609943,2017-02-24 16:53:25.000000,SEARCH,
609943,2017-02-24 17:07:53.000000,VIEW PRODUCT,
609943,2017-02-24 17:13:48.000000,VIEW PRODUCT,
609943,2017-02-24 17:21:04.000000,SEARCH,
609943,2017-02-24 16:46:39.000000,ADD TO CART,SWITCH
609943,2017-02-24 16:52:16.000000,SEARCH,
609943,2017-02-24 17:05:44.000000,SEARCH,
609943,2017-02-24 17:11:19.000000,VIEW PRODUCT,
609943,2017-02-24 16:49:22.000000,SEARCH,
609943,2017-02-24 17:09:35.000000,VIEW PRODUCT,
609943,2017-02-24 16:58:42.000000,SEARCH,
609943,2017-02-24 17:01:32.000000,SEARCH,
609943,2017-02-24 17:19:18.000000,VIEW PRODUCT,
609943,2017-02-24 16:46:02.000000,VIEW PRODUCT,
609943,2017-02-24 17:16:18.000000,SEARCH,
609943,2017-02-24 17:03:14.000000,SEARCH,
609943,2017-02-24 17:17:34.000000,VIEW PRODUCT,
609943,2017-02-24 17:04:58.000000,SEARCH,
609943,2017-02-24 16:56:07.000000,VIEW PRODUCT,
609943,2017-02-24 17:08:23.000000,VIEW PRODUCT,
609943,2017-02-24 16:57:40.000000,VIEW PRODUCT,
604376,2017-02-14 07:49:06.000000,VIEW PRODUCT,SWITCH
604376,2017-02-23 20:00:12.000000,SEARCH,
604376,2017-02-23 20:06:27.000000,SEARCH,
604376,2017-02-14 07:49:21.000000,REVIEW CART,SWITCH
604376,2017-02-23 19:44:31.000000,SEARCH,
604376,2017-02-23 20:09:25.000000,SEARCH,
604376,2017-02-23 19:54:39.000000,SEARCH,
604376,2017-02-23 19:51:51.000000,SEARCH,
604376,2017-02-23 19:49:13.000000,VIEW PRODUCT,
604376,2017-02-14 07:46:43.000000,ADD TO CART,SWITCH
604376,2017-02-23 19:52:32.000000,SEARCH,
604376,2017-02-14 07:50:39.000000,SHIPPING FAQ,SWITCH
604376,2017-02-23 19:57:08.000000,SEARCH,
604376,2017-02-23 20:02:57.000000,VIEW PRODUCT,
604376,2017-02-23 19:48:38.000000,SEARCH,
604376,2017-02-23 19:41:39.000000,SEARCH,
604376,2017-02-23 20:07:33.000000,VIEW PRODUCT,
604376,2017-02-23 19:59:34.000000,VIEW PRODUCT,
604376,2017-02-23 20:01:17.000000,VIEW PRODUCT,
604376,2017-02-23 19:43:57.000000,SEARCH,
604376,2017-02-23 19:45:52.000000,SEARCH,
604376,2017-02-23 19:58:12.000000,SEARCH,
604376,2017-02-23 19:36:37.000000,VIEW PRODUCT,
604376,2017-02-23 19:42:11.000000,SEARCH,
604376,2017-02-23 20:03:47.000000,SEARCH,
604376,2017-02-23 19:39:03.000000,SEARCH,
604376,2017-02-23 19:57:26.000000,SEARCH,
604376,2017-02-14 07:45:00.000000,VIEW PRODUCT,
604376,2017-02-23 19:34:02.000000,HOME PAGE,SWITCH
669100,2017-03-11 16:50:31.000000,VIEW PRODUCT,
669100,2017-03-11 16:53:20.000000,VIEW PRODUCT,
669100,2017-03-11 16:52:22.000000,VIEW PRODUCT,
669100,2017-03-11 17:15:11.000000,SEARCH,
669100,2017-03-11 17:00:11.000000,VIEW PRODUCT,
669100,2017-03-11 17:21:48.000000,VIEW PRODUCT,
669100,2017-03-11 17:08:25.000000,VIEW PRODUCT,
669100,2017-03-11 17:09:37.000000,SEARCH,
669100,2017-03-11 16:44:37.000000,SEARCH,
669100,2017-03-11 16:37:24.000000,ADD TO CART,XBOX
669100,2017-03-11 16:58:21.000000,SEARCH,
669100,2017-03-11 16:42:06.000000,VIEW PRODUCT,
669100,2017-03-11 17:27:07.000000,SEARCH,
669100,2017-03-11 16:37:08.000000,VIEW PRODUCT,
669100,2017-03-11 16:56:44.000000,VIEW PRODUCT,
669100,2017-03-11 16:48:30.000000,SEARCH,
669100,2017-03-11 17:16:53.000000,SEARCH,
669100,2017-03-11 17:05:38.000000,VIEW PRODUCT,
669100,2017-03-11 16:45:35.000000,SEARCH,
669100,2017-03-11 17:13:31.000000,VIEW PRODUCT,
669100,2017-03-11 16:39:42.000000,REVIEW CART,XBOX
669100,2017-03-11 16:54:02.000000,VIEW PRODUCT,
669100,2017-03-11 16:45:55.000000,VIEW PRODUCT,
669100,2017-03-11 16:59:10.000000,SEARCH,
669100,2017-03-11 17:09:21.000000,SEARCH,
669100,2017-03-11 17:11:51.000000,SEARCH,
669100,2017-03-11 17:19:18.000000,SEARCH,
669100,2017-03-11 17:24:46.000000,SEARCH,
669100,2017-03-11 17:02:38.000000,VIEW PRODUCT,
492098,2017-01-31 20:44:49.000000,VIEW PRODUCT,
492098,2017-01-31 20:56:02.000000,SEARCH,
492098,2017-01-31 20:41:52.000000,VIEW PRODUCT,
492098,2017-02-16 01:00:57.000000,REVIEW CART,SWITCH
492098,2017-01-31 21:10:00.000000,VIEW PRODUCT,
492098,2017-01-31 20:46:53.000000,SEARCH,
492098,2017-01-31 21:00:54.000000,VIEW PRODUCT,
492098,2017-01-31 21:08:11.000000,SEARCH,
492098,2017-01-31 21:12:12.000000,VIEW PRODUCT,
492098,2017-02-16 00:57:54.000000,VIEW PRODUCT,
492098,2017-01-31 20:49:17.000000,SEARCH,
492098,2017-02-16 00:58:09.000000,ADD TO CART,SWITCH
492098,2017-01-29 17:33:44.000000,ENTER SHIPPING INFORMATION,SWITCH
492098,2017-01-31 21:16:45.000000,SEARCH,
492098,2017-01-31 21:03:16.000000,VIEW PRODUCT,
492098,2017-01-29 17:31:18.000000,REVIEW CART,SWITCH
492098,2017-01-31 20:55:05.000000,VIEW PRODUCT,
492098,2017-01-31 21:15:45.000000,VIEW PRODUCT,
492098,2017-01-29 17:30:41.000000,VIEW PRODUCT,
492098,2017-01-31 20:53:55.000000,VIEW PRODUCT,
492098,2017-01-31 20:41:29.000000,HOME PAGE,SWITCH
492098,2017-01-31 20:42:49.000000,SEARCH,
492098,2017-01-31 20:50:56.000000,SEARCH,
492098,2017-01-31 21:12:59.000000,VIEW PRODUCT,
492098,2017-01-31 20:58:15.000000,SEARCH,
492098,2017-01-29 17:30:56.000000,ADD TO CART,SWITCH
492098,2017-01-31 21:11:53.000000,SEARCH,
492098,2017-01-31 21:05:25.000000,SEARCH,
492098,2017-01-31 20:43:35.000000,SEARCH,
357083,2017-03-01 05:25:50.000000,VIEW PRODUCT,
357083,2017-03-01 05:23:33.000000,VIEW PRODUCT,
357083,2017-03-01 05:22:10.000000,SEARCH,
357083,2017-03-01 05:20:27.000000,SEARCH,
357083,2017-03-01 05:27:50.000000,VIEW PRODUCT,
357083,2017-03-01 05:19:47.000000,SEARCH,
357083,2017-03-01 05:20:42.000000,SEARCH,
357083,2017-03-01 05:30:06.000000,SEARCH,
357083,2017-03-01 05:21:35.000000,SEARCH,
357083,2017-03-01 05:17:32.000000,VIEW PRODUCT,
357083,2017-03-01 05:13:07.000000,VIEW PRODUCT,
357083,2017-03-01 05:14:39.000000,ADD TO CART,SWITCH
514835,2017-04-03 21:12:59.000000,VIEW PRODUCT,
514835,2017-04-03 21:02:40.000000,SEARCH,
514835,2017-04-03 21:05:46.000000,VIEW PRODUCT,
514835,2017-04-03 21:11:09.000000,VIEW PRODUCT,
514835,2017-04-03 21:08:55.000000,SEARCH,
514835,2017-04-03 21:14:23.000000,SEARCH,
514835,2017-04-03 20:59:22.000000,ADD TO CART,XBOX
514835,2017-04-03 21:01:22.000000,SEARCH,
514835,2017-04-03 21:03:53.000000,SEARCH,
514835,2017-04-03 20:56:31.000000,VIEW PRODUCT,
514835,2017-04-03 21:07:06.000000,SEARCH,
551724,2017-02-06 17:02:07.000000,SEARCH,
551724,2017-02-06 16:54:43.000000,ADD TO CART,SWITCH
551724,2017-02-06 16:56:55.000000,REVIEW CART,SWITCH
551724,2017-02-06 17:11:26.000000,VIEW PRODUCT,
551724,2017-02-06 16:59:28.000000,SEARCH,
551724,2017-02-06 17:10:34.000000,SEARCH,
551724,2017-02-06 17:06:55.000000,VIEW PRODUCT,
551724,2017-02-06 17:00:17.000000,SEARCH,
551724,2017-02-06 17:12:42.000000,SEARCH,
551724,2017-02-06 17:13:55.000000,SEARCH,
551724,2017-02-06 17:10:55.000000,VIEW PRODUCT,
551724,2017-02-06 16:54:18.000000,VIEW PRODUCT,
551724,2017-02-06 17:04:20.000000,SEARCH,
551724,2017-02-06 17:09:22.000000,VIEW PRODUCT,
625033,2017-04-10 01:37:44.000000,REVIEW CART,XBOX
625033,2017-04-10 01:36:15.000000,ADD TO CART,XBOX
625033,2017-04-10 01:33:59.000000,VIEW PRODUCT,
684190,2017-02-07 13:45:20.000000,SERVER ERROR,SWITCH
684190,2017-02-07 13:43:25.000000,ENTER SHIPPING INFORMATION,SWITCH
684190,2017-02-05 15:54:23.000000,VIEW PRODUCT,
684190,2017-02-05 15:51:06.000000,VIEW PRODUCT,
684190,2017-02-05 16:08:47.000000,VIEW PRODUCT,
684190,2017-02-07 13:36:23.000000,VIEW PRODUCT,
684190,2017-02-07 14:01:41.000000,SEARCH,
684190,2017-02-07 13:38:20.000000,ADD TO CART,SWITCH
684190,2017-02-07 13:41:00.000000,REVIEW CART,SWITCH
684190,2017-02-05 16:12:08.000000,SEARCH,
684190,2017-02-07 13:55:23.000000,SEARCH,
684190,2017-02-05 16:01:18.000000,SEARCH,
684190,2017-02-05 16:09:30.000000,SEARCH,
684190,2017-02-05 15:56:20.000000,VIEW PRODUCT,
684190,2017-02-07 13:40:12.000000,SEARCH,SWITCH
684190,2017-02-07 13:59:02.000000,VIEW PRODUCT,
684190,2017-02-05 15:52:31.000000,SEARCH,
684190,2017-02-05 15:58:31.000000,VIEW PRODUCT,
684190,2017-02-07 13:51:02.000000,VIEW PRODUCT,
684190,2017-02-07 13:47:57.000000,SEARCH,
684190,2017-02-07 13:57:53.000000,VIEW PRODUCT,
684190,2017-02-05 16:02:59.000000,VIEW PRODUCT,
684190,2017-02-07 13:50:34.000000,VIEW PRODUCT,
684190,2017-02-07 13:53:49.000000,SEARCH,
684190,2017-02-05 16:05:49.000000,SEARCH,
684190,2017-02-05 15:45:46.000000,ADD TO CART,SWITCH
684190,2017-02-05 15:44:25.000000,VIEW PRODUCT,
684190,2017-02-05 15:47:46.000000,REVIEW CART,SWITCH
684190,2017-02-05 15:50:13.000000,ENTER SHIPPING INFORMATION,SWITCH
684190,2017-02-05 16:11:40.000000,VIEW PRODUCT,
684190,2017-02-07 13:44:16.000000,ENTER PAYMENT INFORMATION,SWITCH
684190,2017-02-07 13:49:32.000000,VIEW PRODUCT,
647770,2017-02-10 07:18:54.000000,VIEW PRODUCT,
647770,2017-02-10 07:21:16.000000,VIEW PRODUCT,
647770,2017-02-10 07:07:43.000000,ENTER SHIPPING INFORMATION,SWITCH
647770,2017-02-10 07:27:55.000000,SEARCH,
647770,2017-02-10 07:21:35.000000,VIEW PRODUCT,
647770,2017-02-10 07:15:58.000000,VIEW PRODUCT,
647770,2017-02-10 07:13:30.000000,SEARCH,
647770,2017-02-10 07:04:47.000000,REVIEW CART,SWITCH
647770,2017-02-10 07:24:59.000000,SEARCH,
647770,2017-02-10 07:10:09.000000,SEARCH,
647770,2017-02-10 07:24:29.000000,SEARCH,
647770,2017-02-10 07:15:20.000000,VIEW PRODUCT,
647770,2017-02-10 07:02:31.000000,ADD TO CART,SWITCH
647770,2017-02-10 07:04:05.000000,SEARCH,SWITCH
647770,2017-02-10 07:20:32.000000,VIEW PRODUCT,
647770,2017-02-10 07:12:06.000000,VIEW PRODUCT,
647770,2017-02-10 07:01:17.000000,VIEW PRODUCT,
647770,2017-02-10 07:08:55.000000,VIEW PRODUCT,
462183,2017-04-02 04:16:01.000000,SEARCH,
462183,2017-04-02 04:33:21.000000,SEARCH,
462183,2017-04-02 04:09:18.000000,VIEW PRODUCT,
462183,2017-04-02 04:18:51.000000,VIEW PRODUCT,
462183,2017-04-02 04:31:11.000000,SEARCH,
462183,2017-04-02 04:11:01.000000,REVIEW CART,SWITCH
462183,2017-04-02 04:21:08.000000,VIEW PRODUCT,
462183,2017-04-02 04:13:25.000000,SEARCH,
462183,2017-04-02 04:25:14.000000,SEARCH,
462183,2017-04-02 04:11:38.000000,ENTER SHIPPING INFORMATION,SWITCH
462183,2017-04-02 04:24:05.000000,SEARCH,
462183,2017-04-02 04:26:48.000000,SEARCH,
462183,2017-04-02 04:28:19.000000,VIEW PRODUCT,
462183,2017-04-02 04:12:10.000000,VIEW PRODUCT,
462183,2017-04-02 04:32:39.000000,VIEW PRODUCT,
462183,2017-04-02 04:14:51.000000,SEARCH,
462183,2017-04-02 04:09:54.000000,ADD TO CART,SWITCH
507188,2017-01-22 00:06:03.000000,VIEW PRODUCT,
507188,2017-01-22 00:13:46.000000,SEARCH,
507188,2017-01-21 23:58:40.000000,VIEW PRODUCT,
507188,2017-01-22 00:30:16.000000,SEARCH,
507188,2017-01-21 23:57:19.000000,VIEW PRODUCT,
507188,2017-01-22 00:16:37.000000,SEARCH,
507188,2017-01-22 00:27:55.000000,VIEW PRODUCT,
507188,2017-01-22 00:04:31.000000,VIEW PRODUCT,
507188,2017-01-22 00:00:17.000000,SEARCH,
507188,2017-01-22 00:24:58.000000,VIEW PRODUCT,
507188,2017-01-21 23:58:59.000000,VIEW PRODUCT,
507188,2017-01-22 00:12:11.000000,VIEW PRODUCT,
507188,2017-01-22 00:20:27.000000,VIEW PRODUCT,
507188,2017-01-22 00:02:44.000000,VIEW PRODUCT,
507188,2017-01-22 00:22:55.000000,SEARCH,
507188,2017-01-21 23:55:04.000000,SEARCH,
507188,2017-01-22 00:18:17.000000,VIEW PRODUCT,
507188,2017-01-21 23:54:05.000000,ADD TO CART,SWITCH
507188,2017-01-21 23:53:22.000000,VIEW PRODUCT,
507188,2017-01-22 00:08:57.000000,SEARCH,
507188,2017-01-22 00:09:49.000000,VIEW PRODUCT,
507188,2017-01-22 00:26:11.000000,SEARCH,
507188,2017-01-22 00:07:13.000000,SEARCH,
352454,2017-01-20 01:11:35.000000,SEARCH,
352454,2017-01-20 00:46:04.000000,ADD TO CART,XBOX
352454,2017-01-20 01:08:27.000000,VIEW PRODUCT,
352454,2017-01-20 00:50:09.000000,SHIPPING FAQ,XBOX
352454,2017-01-20 00:56:37.000000,VIEW PRODUCT,
352454,2017-01-20 00:57:26.000000,SEARCH,
352454,2017-01-20 01:08:02.000000,VIEW PRODUCT,
352454,2017-01-20 01:10:46.000000,SEARCH,
352454,2017-01-20 00:50:44.000000,VIEW PRODUCT,
352454,2017-01-20 01:19:42.000000,VIEW PRODUCT,
352454,2017-01-20 00:51:37.000000,SEARCH,
352454,2017-01-20 01:14:24.000000,VIEW PRODUCT,
352454,2017-01-20 01:24:21.000000,VIEW PRODUCT,
352454,2017-01-20 00:53:51.000000,SEARCH,
352454,2017-01-20 01:05:35.000000,VIEW PRODUCT,
352454,2017-01-20 01:04:27.000000,VIEW PRODUCT,
352454,2017-01-20 01:21:32.000000,SEARCH,
352454,2017-01-20 00:47:23.000000,REVIEW CART,XBOX
352454,2017-01-20 01:23:30.000000,VIEW PRODUCT,
352454,2017-01-20 01:24:36.000000,SEARCH,
352454,2017-01-20 00:59:45.000000,SEARCH,
352454,2017-01-20 01:02:28.000000,SEARCH,
352454,2017-01-20 00:54:15.000000,SEARCH,
352454,2017-01-20 01:12:19.000000,VIEW PRODUCT,
352454,2017-01-20 00:45:31.000000,VIEW PRODUCT,
352454,2017-01-20 01:18:28.000000,SEARCH,
352454,2017-01-20 01:04:05.000000,SEARCH,
352454,2017-01-20 01:16:36.000000,SEARCH,
490487,2017-02-18 03:25:46.000000,VIEW PRODUCT,
490487,2017-02-18 03:27:00.000000,ADD TO CART,SWITCH
594649,2017-03-05 13:58:52.000000,SEARCH,
594649,2017-01-17 00:59:44.000000,VIEW PRODUCT,
594649,2017-01-17 01:04:05.000000,SHIPPING FAQ,XBOX
594649,2017-01-17 01:14:17.000000,SEARCH,
594649,2017-01-17 01:24:50.000000,VIEW PRODUCT,
594649,2017-03-05 14:00:41.000000,VIEW PRODUCT,
594649,2017-03-05 14:02:52.000000,VIEW PRODUCT,
594649,2017-01-17 01:22:37.000000,VIEW PRODUCT,
594649,2017-01-17 01:23:39.000000,VIEW PRODUCT,
594649,2017-03-05 13:54:16.000000,VIEW PRODUCT,
594649,2017-01-17 01:07:55.000000,SEARCH,
594649,2017-03-05 14:05:51.000000,SEARCH,
594649,2017-01-17 01:16:55.000000,VIEW PRODUCT,
594649,2017-01-17 01:01:12.000000,ADD TO CART,XBOX
594649,2017-03-05 13:46:17.000000,VIEW PRODUCT,
594649,2017-01-17 01:12:55.000000,SEARCH,
594649,2017-01-17 01:10:17.000000,SEARCH,
594649,2017-03-05 13:48:51.000000,ADD TO CART,XBOX
594649,2017-01-17 01:01:39.000000,REVIEW CART,XBOX
594649,2017-01-17 01:28:04.000000,SEARCH,
594649,2017-01-17 01:27:43.000000,VIEW PRODUCT,
594649,2017-03-05 13:57:18.000000,VIEW PRODUCT,
594649,2017-03-05 13:55:33.000000,SEARCH,
594649,2017-01-17 01:17:19.000000,VIEW PRODUCT,
594649,2017-03-05 13:52:02.000000,VIEW PRODUCT,
594649,2017-01-17 01:11:40.000000,SEARCH,
594649,2017-01-17 01:06:29.000000,SEARCH,
594649,2017-01-17 01:15:09.000000,VIEW PRODUCT,
594649,2017-01-17 01:11:24.000000,SEARCH,
594649,2017-01-17 01:21:02.000000,SEARCH,
594649,2017-01-17 01:04:28.000000,VIEW PRODUCT,
594649,2017-01-17 01:19:46.000000,VIEW PRODUCT,
594649,2017-03-05 13:51:20.000000,REVIEW CART,XBOX
594649,2017-03-05 13:56:17.000000,VIEW PRODUCT,
614368,2017-04-15 16:54:03.000000,SEARCH,
614368,2017-04-15 16:45:19.000000,VIEW PRODUCT,
614368,2017-04-15 16:57:37.000000,SEARCH,
614368,2017-04-15 16:50:49.000000,SEARCH,
614368,2017-04-15 16:53:22.000000,SEARCH,
614368,2017-04-15 16:46:19.000000,ADD TO CART,SWITCH
614368,2017-04-15 16:56:19.000000,VIEW PRODUCT,
614368,2017-04-15 16:55:42.000000,VIEW PRODUCT,
614368,2017-04-15 16:48:18.000000,REVIEW CART,SWITCH
504639,2017-01-20 01:31:40.000000,VIEW PRODUCT,
504639,2017-01-20 01:47:49.000000,SEARCH,
504639,2017-01-20 01:46:03.000000,VIEW PRODUCT,
504639,2017-01-20 02:00:01.000000,SEARCH,
504639,2017-01-20 01:28:15.000000,VIEW PRODUCT,
504639,2017-01-20 01:53:39.000000,VIEW PRODUCT,
504639,2017-01-20 01:52:12.000000,VIEW PRODUCT,
504639,2017-01-20 01:24:15.000000,ADD TO CART,XBOX
504639,2017-01-20 01:34:35.000000,SEARCH,
504639,2017-01-20 01:39:16.000000,VIEW PRODUCT,
504639,2017-01-20 01:47:08.000000,SEARCH,
504639,2017-01-20 01:42:13.000000,SEARCH,
504639,2017-01-20 01:44:52.000000,VIEW PRODUCT,
504639,2017-01-20 01:27:16.000000,SHIPPING FAQ,XBOX
504639,2017-01-20 01:57:41.000000,VIEW PRODUCT,
504639,2017-01-20 01:29:53.000000,VIEW PRODUCT,
504639,2017-01-20 01:38:24.000000,SEARCH,
504639,2017-01-20 01:50:20.000000,VIEW PRODUCT,
504639,2017-01-20 01:35:52.000000,SEARCH,
504639,2017-01-20 01:55:59.000000,VIEW PRODUCT,
504639,2017-01-20 01:22:40.000000,VIEW PRODUCT,
504639,2017-01-20 01:25:14.000000,REVIEW CART,XBOX
504639,2017-01-20 01:32:39.000000,VIEW PRODUCT,
504639,2017-01-20 01:53:16.000000,VIEW PRODUCT,
420665,2017-02-05 05:22:45.000000,SEARCH,
420665,2017-02-05 05:25:13.000000,VIEW PRODUCT,
420665,2017-02-05 05:26:47.000000,SEARCH,
420665,2017-02-05 05:33:18.000000,SEARCH,
420665,2017-02-05 05:30:52.000000,SEARCH,
420665,2017-02-05 05:31:29.000000,VIEW PRODUCT,
420665,2017-02-05 05:19:59.000000,VIEW PRODUCT,
420665,2017-02-05 05:22:04.000000,ADD TO CART,SWITCH
420665,2017-02-05 05:28:53.000000,SEARCH,
592569,2017-02-13 09:26:45.000000,SEARCH,
592569,2017-02-13 09:10:38.000000,VIEW PRODUCT,
592569,2017-02-13 09:31:21.000000,SEARCH,
592569,2017-02-13 09:17:58.000000,SEARCH,
592569,2017-02-13 09:15:37.000000,REVIEW CART,SWITCH
592569,2017-02-13 09:27:54.000000,VIEW PRODUCT,
592569,2017-02-13 09:39:32.000000,SEARCH,
592569,2017-02-13 09:20:18.000000,SEARCH,
592569,2017-02-13 09:40:59.000000,SEARCH,
592569,2017-02-13 09:29:25.000000,VIEW PRODUCT,
592569,2017-02-13 09:22:44.000000,SEARCH,
592569,2017-02-13 09:25:58.000000,VIEW PRODUCT,
592569,2017-02-13 09:32:16.000000,VIEW PRODUCT,
592569,2017-02-13 09:12:55.000000,ADD TO CART,SWITCH
592569,2017-02-13 09:36:47.000000,SEARCH,
592569,2017-02-13 09:21:25.000000,SEARCH,
592569,2017-02-13 09:19:38.000000,VIEW PRODUCT,
592569,2017-02-13 09:16:13.000000,ENTER SHIPPING INFORMATION,SWITCH
592569,2017-02-13 09:23:38.000000,SEARCH,
592569,2017-02-13 09:35:10.000000,VIEW PRODUCT,
455005,2017-03-20 19:19:39.000000,VIEW PRODUCT,
455005,2017-03-20 19:02:58.000000,SEARCH,
455005,2017-03-20 19:29:32.000000,SEARCH,
455005,2017-03-20 19:30:14.000000,VIEW PRODUCT,
455005,2017-03-20 19:46:48.000000,SEARCH,
455005,2017-03-20 19:32:59.000000,VIEW PRODUCT,
455005,2017-03-20 19:50:17.000000,VIEW PRODUCT,
455005,2017-03-20 19:26:49.000000,VIEW PRODUCT,
455005,2017-03-20 19:05:26.000000,SEARCH,
455005,2017-03-20 19:16:39.000000,SEARCH,
455005,2017-03-20 19:28:12.000000,VIEW PRODUCT,
455005,2017-03-20 19:39:56.000000,SEARCH,
455005,2017-03-20 19:42:22.000000,VIEW PRODUCT,
455005,2017-03-20 19:33:19.000000,VIEW PRODUCT,
455005,2017-03-20 19:34:47.000000,VIEW PRODUCT,
455005,2017-03-20 19:07:57.000000,SEARCH,
455005,2017-03-20 19:47:59.000000,VIEW PRODUCT,
455005,2017-03-20 19:02:01.000000,ADD TO CART,SWITCH
455005,2017-03-20 19:15:34.000000,SEARCH,
455005,2017-03-20 19:13:00.000000,SEARCH,
455005,2017-03-20 19:38:39.000000,VIEW PRODUCT,
455005,2017-03-20 19:00:00.000000,VIEW PRODUCT,
455005,2017-03-20 19:52:09.000000,SEARCH,
455005,2017-03-20 19:10:35.000000,SEARCH,
455005,2017-03-20 19:37:08.000000,SEARCH,
455005,2017-03-20 19:43:50.000000,VIEW PRODUCT,
455005,2017-03-20 19:23:54.000000,VIEW PRODUCT,
